mu,var_g,var_b,var_h,var_e,h[1],h[2],b[1],g[1],b[2],g[2],yhat[1],yhat[2],yhat[3],yhat[4],yhat[500],yhat[501],yhat[502],yhat[503],yhat[999],yhat[1000],yhat[1001],yhat[1002],yhat[1498],yhat[1499],yhat[1500],yhat[1501],yhat[1997],yhat[1998],yhat[2488],yhat[2489]
120.258512,339.226097,0.523354,1236.982042,458.540164,9.980652,24.654446,0.301095,20.368377,0.021621,14.026300,153.612666,153.612666,144.481258,144.481258,153.612666,153.612666,144.481258,144.481258,153.612666,153.612666,144.481258,144.481258,153.612666,153.612666,144.481258,144.481258,159.472319,159.472319,159.472319,159.472319
119.374417,417.610485,0.484531,668.233445,460.465083,10.318751,25.622696,0.322140,25.066673,-0.241831,20.742183,158.083920,158.083920,147.939961,147.939961,158.083920,158.083920,147.939961,147.939961,158.083920,158.083920,147.939961,147.939961,158.083920,158.083920,147.939961,147.939961,159.542946,159.542946,159.542946,159.542946
118.728271,308.488523,0.505008,1230.898624,462.046597,10.488214,25.067963,0.244560,23.047243,-0.031028,13.289537,154.828726,154.828726,142.180597,142.180597,154.828726,154.828726,142.180597,142.180597,154.828726,154.828726,142.180597,142.180597,154.828726,154.828726,142.180597,142.180597,156.307971,156.307971,156.307971,156.307971
119.599716,350.456265,0.454891,499.871845,454.995389,10.584202,25.691586,0.739034,24.161599,-0.018396,13.087855,162.167602,162.167602,143.077068,143.077068,162.167602,162.167602,143.077068,143.077068,162.167602,162.167602,143.077068,143.077068,162.167602,162.167602,143.077068,143.077068,157.906540,157.906540,157.906540,157.906540
118.935652,408.640962,0.447618,1071.941854,458.423048,11.502501,24.881058,0.501565,21.121760,-0.133657,18.734914,157.329158,157.329158,147.635674,147.635674,157.329158,157.329158,147.635674,147.635674,157.329158,157.329158,147.635674,147.635674,157.329158,157.329158,147.635674,147.635674,159.226090,159.226090,159.226090,159.226090
118.782917,366.901724,0.506077,568.347469,451.601180,10.441123,25.441986,0.442094,24.942989,-0.106279,15.831349,158.782990,158.782990,143.945714,143.945714,158.782990,158.782990,143.945714,143.945714,158.782990,158.782990,143.945714,143.945714,158.782990,158.782990,143.945714,143.945714,157.352296,157.352296,157.352296,157.352296
118.657523,364.547214,0.444660,601.083175,457.054261,11.293990,25.020127,0.513244,24.403979,-0.085743,16.803403,160.152066,160.152066,145.786532,145.786532,160.152066,160.152066,145.786532,145.786532,160.152066,160.152066,145.786532,145.786532,160.152066,160.152066,145.786532,145.786532,158.335745,158.335745,158.335745,158.335745
118.544267,368.759821,0.453181,1192.386811,461.351571,11.149796,26.304334,0.664521,25.262356,-0.128676,16.541105,162.365698,162.365698,144.800459,144.800459,162.365698,162.365698,144.800459,144.800459,162.365698,162.365698,144.800459,144.800459,162.365698,162.365698,144.800459,144.800459,158.004976,158.004976,158.004976,158.004976
119.099172,352.122396,0.485383,888.183755,459.709833,11.304043,24.559118,0.518317,26.489777,0.083773,12.336541,162.752071,162.752071,143.686725,143.686725,162.752071,162.752071,143.686725,143.686725,162.752071,162.752071,143.686725,143.686725,162.752071,162.752071,143.686725,143.686725,158.052214,158.052214,158.052214,158.052214
119.233126,373.341388,0.501618,892.680059,458.933936,10.612750,24.493948,0.644116,12.875155,-0.154314,20.617748,149.556872,149.556872,148.825930,148.825930,149.556872,149.556872,148.825930,148.825930,149.556872,149.556872,148.825930,148.825930,149.556872,149.556872,148.825930,148.825930,160.565068,160.565068,160.565068,160.565068
118.425837,376.301486,0.526053,1034.563090,458.057668,10.290267,25.234594,0.532982,23.625969,0.182966,19.192989,157.826598,157.826598,149.791862,149.791862,157.826598,157.826598,149.791862,149.791862,157.826598,157.826598,149.791862,149.791862,157.826598,157.826598,149.791862,149.791862,167.470492,167.470492,167.470492,167.470492
118.794804,350.649766,0.493380,799.027061,452.959808,10.181490,25.829656,0.673196,15.864328,-0.102740,18.103808,151.694762,151.694762,146.034052,146.034052,151.694762,151.694762,146.034052,146.034052,151.694762,151.694762,146.034052,146.034052,151.694762,151.694762,146.034052,146.034052,160.074520,160.074520,160.074520,160.074520
119.448506,356.168976,0.469804,845.268762,452.178735,10.034178,24.929679,0.404834,19.668169,-0.113195,23.341078,153.213028,153.213028,151.687946,151.687946,153.213028,153.213028,151.687946,151.687946,153.213028,153.213028,151.687946,151.687946,153.213028,153.213028,151.687946,151.687946,164.897356,164.897356,164.897356,164.897356
118.847317,329.265847,0.423431,536.638474,456.352113,10.652170,25.377588,0.600489,25.271537,-0.135911,20.710253,161.167538,161.167538,148.761995,148.761995,161.167538,161.167538,148.761995,148.761995,161.167538,161.167538,148.761995,148.761995,161.167538,161.167538,148.761995,148.761995,161.486068,161.486068,161.486068,161.486068
119.662336,357.750296,0.443697,773.177419,455.992211,10.670702,26.254558,0.311233,17.614603,-0.125912,17.941328,151.268713,151.268713,146.930799,146.930799,151.268713,151.268713,146.930799,146.930799,151.268713,151.268713,146.930799,146.930799,151.268713,151.268713,146.930799,146.930799,160.552464,160.552464,160.552464,160.552464
119.992487,411.815171,0.423671,644.620882,455.076376,10.367325,24.165688,0.312825,17.899050,-0.055289,16.975886,151.502018,151.502018,146.762502,146.762502,151.502018,151.502018,146.762502,146.762502,151.502018,151.502018,146.762502,146.762502,151.502018,151.502018,146.762502,146.762502,159.797973,159.797973,159.797973,159.797973
119.765245,368.387763,0.442010,694.857717,454.826900,9.888821,25.886581,0.561774,23.571986,-0.026826,18.221883,158.781337,158.781337,147.610668,147.610668,158.781337,158.781337,147.610668,147.610668,158.781337,158.781337,147.610668,147.610668,158.781337,158.781337,147.610668,147.610668,163.179267,163.179267,163.179267,163.179267
120.907956,348.010138,0.447839,1359.191025,452.985790,8.415358,23.629201,0.334272,24.513165,-0.122330,17.974405,156.649500,156.649500,146.268269,146.268269,156.649500,156.649500,146.268269,146.268269,156.649500,156.649500,146.268269,146.268269,156.649500,156.649500,146.268269,146.268269,159.621003,159.621003,159.621003,159.621003
121.154362,371.869885,0.486821,501.683572,464.799912,10.277238,24.191708,0.546012,18.703780,-0.218862,16.032217,155.746874,155.746874,145.214523,145.214523,155.746874,155.746874,145.214523,145.214523,155.746874,155.746874,145.214523,145.214523,155.746874,155.746874,145.214523,145.214523,156.083647,156.083647,156.083647,156.083647
121.477424,392.156397,0.491511,584.652279,455.258575,8.437875,24.116419,0.432998,17.379943,-0.034693,17.161871,150.948822,150.948822,146.784433,146.784433,150.948822,150.948822,146.784433,146.784433,150.948822,150.948822,146.784433,146.784433,150.948822,150.948822,146.784433,146.784433,161.919037,161.919037,161.919037,161.919037
121.320238,395.877664,0.509234,871.978235,451.837379,9.218964,23.473389,0.422368,23.763371,0.046045,16.752593,158.196370,158.196370,147.716281,147.716281,158.196370,158.196370,147.716281,147.716281,158.196370,158.196370,147.716281,147.716281,158.196370,158.196370,147.716281,147.716281,162.627049,162.627049,162.627049,162.627049
121.934224,394.813246,0.478440,629.111963,455.281899,9.209376,22.487149,0.412665,30.380861,-0.062315,18.824762,165.324846,165.324846,149.394477,149.394477,165.324846,165.324846,149.394477,149.394477,165.324846,165.324846,149.394477,149.394477,165.324846,165.324846,149.394477,149.394477,161.844843,161.844843,161.844843,161.844843
121.386745,394.362375,0.479432,1006.085869,452.693313,8.474942,24.053314,0.262957,26.168921,-0.168003,18.140321,158.259154,158.259154,146.578193,146.578193,158.259154,158.259154,146.578193,146.578193,158.259154,158.259154,146.578193,146.578193,158.259154,158.259154,146.578193,146.578193,159.539353,159.539353,159.539353,159.539353
121.813557,405.116411,0.537955,563.644662,463.248168,8.098148,23.848392,0.341246,20.491605,-0.077198,16.963733,153.166769,153.166769,146.250278,146.250278,153.166769,153.166769,146.250278,146.250278,153.166769,153.166769,146.250278,146.250278,153.166769,153.166769,146.250278,146.250278,160.784636,160.784636,160.784636,160.784636
120.761233,372.093686,0.494547,625.036493,457.236708,8.669494,24.456159,0.838058,18.633319,-0.052144,18.659162,155.329582,155.329582,147.637824,147.637824,155.329582,155.329582,147.637824,147.637824,155.329582,155.329582,147.637824,147.637824,155.329582,155.329582,147.637824,147.637824,162.601303,162.601303,162.601303,162.601303
120.867143,390.487760,0.480922,756.982709,458.124439,10.142977,24.635887,0.652178,19.972736,-0.091174,20.530241,157.597886,157.597886,150.615586,150.615586,157.597886,157.597886,150.615586,150.615586,157.597886,157.597886,150.615586,150.615586,157.597886,157.597886,150.615586,150.615586,163.787122,163.787122,163.787122,163.787122
121.296670,373.034025,0.477682,599.700177,444.055633,8.711996,24.006449,0.691819,26.350012,-0.067674,17.122017,162.385805,162.385805,146.541103,146.541103,162.385805,162.385805,146.541103,146.541103,162.385805,162.385805,146.541103,146.541103,162.385805,162.385805,146.541103,146.541103,160.800513,160.800513,160.800513,160.800513
121.260311,387.566799,0.500352,795.585997,456.651032,7.897023,25.115607,0.592915,28.204115,-0.000028,20.119078,162.043713,162.043713,149.276194,149.276194,162.043713,162.043713,149.276194,149.276194,162.043713,162.043713,149.276194,149.276194,162.043713,162.043713,149.276194,149.276194,166.494303,166.494303,166.494303,166.494303
121.411225,377.005952,0.461547,456.594130,451.495346,9.706829,24.410625,0.419467,26.059674,-0.025534,13.321301,161.249424,161.249424,144.191500,144.191500,161.249424,161.249424,144.191500,144.191500,161.249424,161.249424,144.191500,144.191500,161.249424,161.249424,144.191500,144.191500,158.519848,158.519848,158.519848,158.519848
121.138387,429.056150,0.482918,613.261804,454.589551,9.364820,23.573705,0.562005,26.211365,-0.044793,14.438456,161.977648,161.977648,144.522183,144.522183,161.977648,161.977648,144.522183,144.522183,161.977648,161.977648,144.522183,144.522183,161.977648,161.977648,144.522183,144.522183,158.094608,158.094608,158.094608,158.094608
120.875796,364.086187,0.491303,856.273688,456.683833,9.757174,23.760504,0.194269,19.606918,-0.047502,14.083404,152.135403,152.135403,144.252885,144.252885,152.135403,152.135403,144.252885,144.252885,152.135403,152.135403,144.252885,144.252885,152.135403,152.135403,144.252885,144.252885,157.591024,157.591024,157.591024,157.591024
120.318247,393.120991,0.495609,651.954229,452.714541,10.453760,24.353581,0.479977,25.551455,-0.133529,13.515889,161.341023,161.341023,142.892014,142.892014,161.341023,161.341023,142.892014,142.892014,161.341023,161.341023,142.892014,142.892014,161.341023,161.341023,142.892014,142.892014,154.935803,154.935803,154.935803,154.935803
120.757401,370.594953,0.511628,1024.892660,455.110912,9.790270,24.354088,0.374360,15.646627,0.003804,15.909774,149.859384,149.859384,146.494687,146.494687,149.859384,149.859384,146.494687,146.494687,149.859384,149.859384,146.494687,146.494687,149.859384,149.859384,146.494687,146.494687,161.113904,161.113904,161.113904,161.113904
121.004598,388.240225,0.445784,816.628235,450.365888,9.188381,25.067776,0.265960,30.954015,-0.129198,19.165166,163.590731,163.590731,148.171021,148.171021,163.590731,163.590731,148.171021,148.171021,163.590731,163.590731,148.171021,148.171021,163.590731,163.590731,148.171021,148.171021,161.998823,161.998823,161.998823,161.998823
121.260706,359.397678,0.484368,930.981055,461.197675,9.797703,24.933895,0.184181,25.552558,-0.090806,17.437793,158.415519,158.415519,147.606516,147.606516,158.415519,158.415519,147.606516,147.606516,158.415519,158.415519,147.606516,147.606516,158.415519,158.415519,147.606516,147.606516,161.368258,161.368258,161.368258,161.368258
121.197927,374.000914,0.433725,773.453351,453.497931,9.219820,25.395429,0.485724,26.783475,-0.085354,16.199008,161.679515,161.679515,145.829808,145.829808,161.679515,161.679515,145.829808,145.829808,161.679515,161.679515,145.829808,145.829808,161.679515,161.679515,145.829808,145.829808,160.624764,160.624764,160.624764,160.624764
120.595369,390.853644,0.407590,1059.240190,467.604612,9.151040,24.565108,0.179717,20.530625,-0.042999,14.477730,151.921635,151.921635,143.830655,143.830655,151.921635,151.921635,143.830655,143.830655,151.921635,151.921635,143.830655,143.830655,151.921635,151.921635,143.830655,143.830655,158.581936,158.581936,158.581936,158.581936
120.998424,384.733868,0.498199,709.330276,454.110441,9.278596,23.982159,0.576287,27.370136,-0.066644,15.430803,162.994294,162.994294,145.089464,145.089464,162.994294,162.994294,145.089464,145.089464,162.994294,162.994294,145.089464,145.089464,162.994294,162.994294,145.089464,145.089464,158.813128,158.813128,158.813128,158.813128
121.643323,391.079765,0.461724,737.583246,459.367285,7.296853,21.775954,0.474348,29.481655,0.011406,17.639185,161.883079,161.883079,146.662591,146.662591,161.883079,161.883079,146.662591,146.662591,161.883079,161.883079,146.662591,146.662591,161.883079,161.883079,146.662591,146.662591,161.306846,161.306846,161.306846,161.306846
121.674095,391.820474,0.490411,864.023345,463.236261,7.618167,23.117377,0.479052,20.197275,-0.018346,16.506709,153.139039,153.139039,145.659209,145.659209,153.139039,153.139039,145.659209,145.659209,153.139039,153.139039,145.659209,145.659209,153.139039,153.139039,145.659209,145.659209,160.874073,160.874073,160.874073,160.874073
121.118086,398.625890,0.471915,778.243189,456.374474,7.557977,23.727875,0.598796,21.782675,-0.122229,14.254552,154.984426,154.984426,142.006815,142.006815,154.984426,154.984426,142.006815,142.006815,154.984426,154.984426,142.006815,142.006815,154.984426,154.984426,142.006815,142.006815,156.200291,156.200291,156.200291,156.200291
121.277311,372.948911,0.464858,566.420823,451.007263,7.288812,24.373754,0.512448,25.307242,0.057860,11.690871,157.608503,157.608503,140.678727,140.678727,157.608503,157.608503,140.678727,140.678727,157.608503,157.608503,140.678727,140.678727,157.608503,157.608503,140.678727,140.678727,158.752211,158.752211,158.752211,158.752211
120.676323,356.255222,0.463918,647.457131,458.352580,8.459295,24.430024,0.560972,26.382669,-0.227724,19.585835,160.263714,160.263714,146.795072,146.795072,160.263714,160.263714,146.795072,146.795072,160.263714,160.263714,146.795072,146.795072,160.263714,160.263714,146.795072,146.795072,159.128888,159.128888,159.128888,159.128888
120.509558,353.635922,0.439427,367.996842,464.621402,9.554182,24.946138,0.627562,22.474883,-0.051110,22.374722,158.534468,158.534468,151.950151,151.950151,158.534468,158.534468,151.950151,151.950151,158.534468,158.534468,151.950151,151.950151,158.534468,158.534468,151.950151,151.950151,166.555430,166.555430,166.555430,166.555430
121.412331,390.689256,0.461335,933.589859,448.099517,8.517992,25.409329,0.463171,19.867696,-0.059287,17.825174,153.743308,153.743308,147.250488,147.250488,153.743308,153.743308,147.250488,147.250488,153.743308,153.743308,147.250488,147.250488,153.743308,153.743308,147.250488,147.250488,163.140382,163.140382,163.140382,163.140382
122.166376,335.770593,0.503449,695.133720,455.554174,8.583376,24.408374,0.368643,22.696434,-0.089658,18.589080,156.610388,156.610388,148.569266,148.569266,156.610388,156.610388,148.569266,148.569266,156.610388,156.610388,148.569266,148.569266,156.610388,156.610388,148.569266,148.569266,162.975430,162.975430,162.975430,162.975430
122.064512,383.944022,0.465116,658.903978,449.160169,8.746510,23.295601,0.531124,21.761817,-0.125140,17.127806,157.218317,157.218317,146.844288,146.844288,157.218317,157.218317,146.844288,146.844288,157.218317,157.218317,146.844288,146.844288,157.218317,157.218317,146.844288,146.844288,159.572703,159.572703,159.572703,159.572703
122.455556,417.157923,0.510574,492.676581,463.514496,9.001873,23.439015,0.356925,18.515917,-0.031621,19.015210,153.186334,153.186334,150.187994,150.187994,153.186334,153.186334,150.187994,150.187994,153.186334,153.186334,150.187994,150.187994,153.186334,153.186334,150.187994,150.187994,164.168626,164.168626,164.168626,164.168626
