Exp,Pedi,Repl,count
ONH1,PHN11_PHG47_0251/PHB47,1,6
ONH1,PHN11_PHG47_0251/PHB47,2,6
ONH1,PHN11_PHW65_0323/LH195,1,6
ONH1,PHN11_PHW65_0323/LH195,2,6
ONH1,PHN82/LH145,1,6
ONH1,PHN82/LH145,2,6
ONH1,PHN82/PHB47,1,6
ONH1,PHN82/PHB47,2,6
ONH1,PHN82/PHHV4,1,6
ONH1,PHN82/PHHV4,2,6
ONH1,PHN82/PHRE1,1,6
ONH1,PHN82/PHRE1,2,6
ONH1,PHN82/S8324,1,6
ONH1,PHN82/S8324,2,6
ONH1,PHP02/PHB47,1,6
ONH1,PHP02/PHB47,2,6
ONH1,PHRE1/LH162,1,6
ONH1,PHRE1/LH162,2,6
ONH1,PHRE1/PHR25,1,6
ONH1,PHRE1/PHR25,2,6
ONH1,PHW03/LH145,1,6
ONH1,PHW03/LH145,2,6
ONH1,PHW03/S8324,1,6
ONH1,PHW03/S8324,2,6
ONH1,PHW52/PHM49,1,6
ONH1,PHW52/PHM49,2,6
ONH1,PHW52/PHN82,1,6
ONH1,PHW52/PHN82,2,6
ONH1,PHW52/TX205,1,6
ONH1,PHW52/TX205,2,6
ONH1,PHZ51/LH145,1,6
ONH1,PHZ51/LH145,2,6
ONH1,PHZ51/PHRE1,1,6
ONH1,PHZ51/PHRE1,2,6
ONH1,S8324/3IIH6,1,6
ONH1,S8324/3IIH6,2,6
ONH1,S8324/LH162,1,6
ONH1,S8324/LH162,2,6
ONH1,S8324/PHK05,1,6
ONH1,S8324/PHK05,2,6
ONH1,S8324/PHK56,1,6
ONH1,S8324/PHK56,2,6
ONH1,S8324/PHR25,1,6
ONH1,S8324/PHR25,2,6
ONH1,S8324/PHZ51,1,6
ONH1,S8324/PHZ51,2,6
ONH1,S8326/CG120,1,6
ONH1,S8326/CG120,2,6
ONH1,S8326/LH145,1,6
ONH1,S8326/LH145,2,6
ONH1,S8326/PHB47,1,6
ONH1,S8326/PHB47,2,6
ONH1,S8326/PHHV4,1,6
ONH1,S8326/PHHV4,2,6
ONH1,S8326/PHRE1,1,6
ONH1,S8326/PHRE1,2,6
ONH1,S8326/S8324,1,6
ONH1,S8326/S8324,2,6
ONH1,TX303/LH82,1,6
ONH1,TX303/LH82,2,6
ONH1,TX714/PHZ51,1,6
ONH1,TX714/PHZ51,2,6
ONH1,TX714/TX777,1,6
ONH1,TX714/TX777,2,6
ONH1,VA35/LH195,1,6
ONH1,VA35/LH195,2,6
ONH1,W10001_0022/PHB47,1,6
ONH1,W10001_0022/PHB47,2,6
ONH1,W10004_0216/PHZ51,1,6
ONH1,W10004_0216/PHZ51,2,6
ONH1,W10005_0107/PHB47,1,6
ONH1,W10005_0107/PHB47,2,6
ONH1,W10005_0147/PHB47,1,6
ONH1,W10005_0147/PHB47,2,6
ONH1,W10008_0069/PHB47,1,6
ONH1,W10008_0069/PHB47,2,6
ONH1,W37A/PHB47,1,6
ONH1,W37A/PHB47,2,6
ONH1,WF9/H95,1,6
ONH1,WF9/H95,2,6
ONH2,2369/3IIH6,1,7
ONH2,2369/3IIH6,2,7
ONH2,2369/LH123HT,1,7
ONH2,2369/LH123HT,2,7
ONH2,B14A/H95,1,7
ONH2,B14A/H95,2,7
ONH2,B14A/MO17,1,7
ONH2,B14A/MO17,2,7
ONH2,B14A/OH43,1,7
ONH2,B14A/OH43,2,7
ONH2,B37/H95,1,7
ONH2,B37/H95,2,7
ONH2,B37/MO17,1,7
ONH2,B37/MO17,2,7
ONH2,B37/OH43,1,7
ONH2,B37/OH43,2,7
ONH2,B73/MO17,1,7
ONH2,B73/MO17,2,7
ONH2,B73/PHM49,1,7
ONH2,B73/PHM49,2,7
ONH2,B73/PHN82,1,7
ONH2,B73/PHN82,2,7
ONH2,B73/PHZ51,1,7
ONH2,B73/PHZ51,2,7
ONH2,B73/TX777,1,7
ONH2,B73/TX777,2,7
ONH2,B97/PHB47,1,7
ONH2,B97/PHB47,2,7
ONH2,BGEM-0001-N/LH195,1,7
ONH2,BGEM-0001-N/LH195,2,7
ONH2,BGEM-0003-N/LH195,2,7
ONH2,BGEM-0005-N/LH195,1,7
ONH2,BGEM-0005-N/LH195,2,7
ONH2,BGEM-0039-N/LH195,1,7
ONH2,BGEM-0039-N/LH195,2,7
ONH2,BGEM-0040-N/LH195,1,7
ONH2,BGEM-0040-N/LH195,2,7
ONH2,BGEM-0046-N/LH195,1,7
ONH2,BGEM-0063-N/LH195,1,7
ONH2,BGEM-0063-N/LH195,2,7
ONH2,BGEM-0066-N/LH195,1,7
ONH2,BGEM-0088-N/LH195,2,7
ONH2,BGEM-0089-N/LH195,1,7
ONH2,BGEM-0089-N/LH195,2,7
ONH2,BGEM-0102-N/LH195,1,7
ONH2,BGEM-0107-N/LH195,1,7
ONH2,BGEM-0107-N/LH195,2,7
ONH2,BGEM-0110-N/LH195,2,7
ONH2,BGEM-0120-N/LH195,2,7
ONH2,BGEM-0121-N/LH195,1,7
ONH2,BGEM-0122-N/LH195,1,7
ONH2,BGEM-0124-N/LH195,1,7
ONH2,BGEM-0124-N/LH195,2,7
ONH2,BGEM-0125-N/LH195,1,7
ONH2,BGEM-0126-N/LH195,2,7
ONH2,BGEM-0129-N/LH195,1,7
ONH2,BGEM-0130-N/LH195,1,7
ONH2,BGEM-0140-N/LH195,1,7
ONH2,BGEM-0141-N/LH195,2,7
ONH2,BGEM-0143-N/LH195,1,7
ONH2,BGEM-0143-N/LH195,2,7
ONH2,BGEM-0144-N/LH195,2,7
ONH2,BGEM-0151-N/LH195,1,7
ONH2,BGEM-0151-N/LH195,2,7
ONH2,BGEM-0152-N/LH195,2,7
ONH2,BGEM-0157-N/LH195,1,7
ONH2,BGEM-0174-N/LH195,2,7
ONH2,BGEM-0182-N/LH195,1,7
ONH2,BGEM-0182-N/LH195,2,7
ONH2,BGEM-0184-N/LH195,1,7
ONH2,BGEM-0184-N/LH195,2,7
ONH2,BGEM-0192-N/LH195,2,7
ONH2,BGEM-0193-N/LH195,1,7
ONH2,BGEM-0202-N/LH195,1,7
ONH2,BGEM-0202-N/LH195,2,7
ONH2,BGEM-0203-N/LH195,1,7
ONH2,BGEM-0203-N/LH195,2,7
ONH2,BGEM-0204-N/LH195,2,7
ONH2,BGEM-0205-N/LH195,1,7
ONH2,BGEM-0206-N/LH195,1,7
ONH2,BGEM-0207-N/LH195,1,7
ONH2,BGEM-0207-N/LH195,2,7
ONH2,BGEM-0209-N/LH195,1,7
ONH2,BGEM-0210-N/LH195,1,7
ONH2,BGEM-0211-N/LH195,1,7
ONH2,BGEM-0211-N/LH195,2,7
ONH2,BGEM-0215-N/LH195,1,7
ONH2,BGEM-0215-N/LH195,2,7
ONH2,BGEM-0227-N/LH195,1,7
ONH2,BGEM-0227-N/LH195,2,7
ONH2,BGEM-0228-N/LH195,1,7
ONH2,BGEM-0235-N/LH195,1,7
ONH2,BGEM-0235-N/LH195,2,7
ONH2,BGEM-0239-N/LH195,1,7
ONH2,BGEM-0239-N/LH195,2,7
ONH2,BGEM-0240-N/LH195,1,7
ONH2,BGEM-0242-N/LH195,2,7
ONH2,BGEM-0246-N/LH195,1,7
ONH2,BGEM-0246-N/LH195,2,7
ONH2,BGEM-0248-N/LH195,1,7
ONH2,BGEM-0253-N/LH195,1,7
ONH2,BGEM-0253-N/LH195,2,7
ONH2,BGEM-0256-N/LH195,1,7
ONH2,BGEM-0256-N/LH195,2,7
ONH2,BGEM-0259-N/LH195,1,7
ONH2,BGEM-0259-N/LH195,2,7
ONH2,BGEM-0260-N/LH195,2,7
ONH2,CG104/CG102,1,7
ONH2,CG104/CG102,2,7
ONH2,CG118/CGR01,1,7
ONH2,CG118/CGR01,2,7
ONH2,CG119/CG108,1,7
ONH2,CG119/CG108,2,7
ONH2,CG120/3IIH6,1,7
ONH2,CG120/3IIH6,2,7
ONH2,CG120/LH162,1,7
ONH2,CG120/LH162,2,7
ONH2,CG120/LH185,1,7
ONH2,CG120/LH185,2,7
ONH2,CG120/PHK05,1,7
ONH2,CG120/PHK05,2,7
ONH2,CG120/PHR25,1,7
ONH2,CG120/PHR25,2,7
ONH2,CG120/PHW03,1,7
ONH2,CG120/PHW03,2,7
ONH2,CG120/PHZ51,1,7
ONH2,CG120/PHZ51,2,7
ONH2,CG123/LH145,1,7
ONH2,CG123/LH145,2,7
ONH2,CG123/PHRE1,1,7
ONH2,CG123/PHRE1,2,7
ONH2,CG123/S8324,1,7
ONH2,CG123/S8324,2,7
ONH2,CG124/CG120,1,7
ONH2,CG124/CG120,2,7
ONH2,CG124/LH145,1,7
ONH2,CG124/LH145,2,7
ONH2,CG124/PHHV4,1,7
ONH2,CG124/PHHV4,2,7
ONH2,CG124/PHRE1,1,7
ONH2,CG124/PHRE1,2,7
ONH2,CG124/S8324,1,7
ONH2,CG124/S8324,2,7
ONH2,CG44/CGR01,1,14
ONH2,CG44/CGR01,2,14
ONH2,CG60/LH162,1,14
ONH2,CG60/LH162,2,14
ONH2,CG60/LH185,1,7
ONH2,CG60/LH185,2,7
ONH2,CG60/LH82,1,7
ONH2,CG60/LH82,2,7
ONH2,CGR01/LH82,1,7
ONH2,CGR01/LH82,2,7
ONH2,CGR03/CG108,1,7
ONH2,CGR03/CG108,2,7
ONH2,CML442*CML343/LH195,1,7
ONH2,CML442*CML343/LH195,2,7
ONH2,DKC 50-45RIB,1,7
ONH2,DKC 50-45RIB,2,7
ONH2,F42/H95,1,7
ONH2,F42/H95,2,7
ONH2,F42/MO17,1,7
ONH2,F42/MO17,2,7
ONH2,F42/OH43,1,7
ONH2,F42/OH43,2,7
ONH2,GEMN-0260/3IIH6,1,7
ONH2,GEMN-0260/3IIH6,2,14
ONH2,GEMN-0261/3IIH6,1,7
ONH2,GEMN-0261/3IIH6,2,14
ONH2,GEMN-0262/3IIH6,1,7
ONH2,GEMN-0262/3IIH6,2,7
ONH2,GEMN-0263/3IIH6,2,7
ONH2,GEMN-0264/3IIH6,1,7
ONH2,GEMN-0264/3IIH6,2,7
ONH2,GEMN-0265/3IIH6,1,7
ONH2,GEMN-0265/3IIH6,2,7
ONH2,GEMN-0266/3IIH6,1,7
ONH2,GEMN-0266/3IIH6,2,7
ONH2,GEMN-0267/3IIH6,2,7
ONH2,GEMN-0268/3IIH6,1,7
ONH2,GEMN-0268/3IIH6,2,7
ONH2,GEMN-0269/3IIH6,1,7
ONH2,GEMN-0269/3IIH6,2,7
ONH2,LH123HT/3IIH6,1,7
ONH2,LH123HT/3IIH6,2,7
ONH2,LH145/3IIH6,1,7
ONH2,LH145/3IIH6,2,7
ONH2,LH145/LH162,1,7
ONH2,LH145/LH162,2,7
ONH2,LH145/PHR25,1,7
ONH2,LH145/PHR25,2,7
ONH2,LH185/LH145,1,7
ONH2,LH185/LH145,2,7
ONH2,LH185/PHRE1,1,7
ONH2,LH185/PHRE1,2,7
ONH2,LH185/S8324,1,7
ONH2,LH185/S8324,2,7
ONH2,LH195/CGR01,1,7
ONH2,LH195/CGR01,2,7
ONH2,LH195/LH82,1,7
ONH2,LH195/LH82,2,7
ONH2,LH195/PHN37,1,7
ONH2,LH195/PHN37,2,7
ONH2,LH198/CGR01,1,7
ONH2,LH198/CGR01,2,7
ONH2,LH198/PHZ51,1,7
ONH2,LH198/PHZ51,2,7
ONH2,LH212HT/LH195,1,7
ONH2,LH212HT/LH195,2,7
ONH2,LH216/LH195,1,7
ONH2,LH216/LH195,2,7
ONH2,LH74/PHN82,1,7
ONH2,LH74/PHN82,2,7
ONH2,LH82/CG102,1,7
ONH2,LH82/CG102,2,7
ONH2,LH82/LH145,1,7
ONH2,LH82/LH145,2,7
ONH2,LH82/PHB47,1,7
ONH2,LH82/PHB47,2,7
ONH2,LH82/S8324,1,7
ONH2,LH82/S8324,2,7
ONH2,MBNIL B004/LH185,1,7
ONH2,MBNIL B004/LH185,2,7
ONH2,MBNIL B004/PHZ51,1,7
ONH2,MBNIL B004/PHZ51,2,14
ONH2,MBNIL B015/3IIH6,1,7
ONH2,MBNIL B015/3IIH6,2,7
ONH2,MBNIL B015/LH185,1,7
ONH2,MBNIL B015/LH185,2,7
ONH2,MBNIL B015/PHZ51,1,7
ONH2,MBNIL B015/PHZ51,2,7
ONH2,MBNIL B040/3IIH6,1,7
ONH2,MBNIL B040/PHZ51,1,7
ONH2,MBNIL B040/PHZ51,2,7
ONH2,MBNIL B043/3IIH6,1,7
ONH2,MBNIL B043/PHZ51,1,7
ONH2,MBNIL B043/PHZ51,2,7
ONH2,MBNIL B044/PHZ51,1,7
ONH2,MBNIL B044/PHZ51,2,7
ONH2,MBNIL B049/PHZ51,1,7
ONH2,MBNIL B049/PHZ51,2,7
ONH2,MBNIL B055/3IIH6,1,7
ONH2,MBNIL B055/3IIH6,2,7
ONH2,MBNIL B055/LH185,1,7
ONH2,MBNIL B055/PHZ51,1,7
ONH2,MBNIL B055/PHZ51,2,14
ONH2,MBNIL B057/3IIH6,1,7
ONH2,MBNIL B057/3IIH6,2,7
ONH2,MBNIL B057/PHZ51,1,7
ONH2,MBNIL B057/PHZ51,2,7
ONH2,MBNIL B065/3IIH6,1,7
ONH2,MBNIL B065/3IIH6,2,7
ONH2,MBNIL B065/PHZ51,1,7
ONH2,MBNIL B065/PHZ51,2,14
ONH2,MBNIL B078/3IIH6,1,7
ONH2,MBNIL B078/PHZ51,1,7
ONH2,MBNIL B078/PHZ51,2,14
ONH2,MBNIL B102/3IIH6,1,7
ONH2,MBNIL B102/3IIH6,2,7
ONH2,MBNIL B102/LH185,1,7
ONH2,MBNIL B102/LH185,2,7
ONH2,MBNIL B102/PHZ51,1,7
ONH2,MBNIL B102/PHZ51,2,7
ONH2,MBNIL B107/3IIH6,1,7
ONH2,MBNIL B107/3IIH6,2,7
ONH2,MBNIL B107/PHZ51,1,7
ONH2,MBNIL B107/PHZ51,2,7
ONH2,MBNIL B111/3IIH6,1,7
ONH2,MBNIL B111/3IIH6,2,7
ONH2,MBNIL B111/PHZ51,1,7
ONH2,MBNIL B111/PHZ51,2,14
ONH2,MBNIL B122/3IIH6,1,7
ONH2,MBNIL B122/3IIH6,2,7
ONH2,MBNIL B122/PHZ51,1,7
ONH2,MBNIL B122/PHZ51,2,14
ONH2,MBNIL B123/PHZ51,1,7
ONH2,MBNIL B123/PHZ51,2,7
ONH2,MBNIL B125/3IIH6,1,7
ONH2,MBNIL B125/PHZ51,1,7
ONH2,MBNIL B125/PHZ51,2,7
ONH2,MBNIL B131/3IIH6,1,7
ONH2,MBNIL B131/3IIH6,2,7
ONH2,MBNIL B131/LH185,1,7
ONH2,MBNIL B131/LH185,2,7
ONH2,MBNIL B131/PHZ51,1,7
ONH2,MBNIL B131/PHZ51,2,14
ONH2,MBNIL B136/3IIH6,1,7
ONH2,MBNIL B136/PHZ51,1,7
ONH2,MBNIL B136/PHZ51,2,7
ONH2,MBNIL B144/3IIH6,1,7
ONH2,MBNIL B144/3IIH6,2,7
ONH2,MBNIL B144/LH185,1,7
ONH2,MBNIL B144/LH185,2,7
ONH2,MBNIL B144/PHZ51,1,14
ONH2,MBNIL B144/PHZ51,2,14
ONH2,MBNIL B154/3IIH6,1,7
ONH2,MBNIL B154/3IIH6,2,7
ONH2,MBNIL B154/PHZ51,1,7
ONH2,MBNIL B154/PHZ51,2,7
ONH2,MBNIL B169/PHZ51,1,7
ONH2,MBNIL B169/PHZ51,2,7
ONH2,MBNIL B175/3IIH6,1,7
ONH2,MBNIL B175/3IIH6,2,7
ONH2,MBNIL B175/LH185,1,7
ONH2,MBNIL B175/PHZ51,1,7
ONH2,MBNIL B175/PHZ51,2,7
ONH2,MBNIL B189/3IIH6,1,7
ONH2,MBNIL B189/LH185,1,7
ONH2,MBNIL B189/PHZ51,1,7
ONH2,MBNIL B189/PHZ51,2,7
ONH2,MZ 4092DBR,1,7
ONH2,MZ 4092DBR,2,7
ONH2,P0216AM,1,7
ONH2,P0216AM,2,7
ONH2,P0474AM,1,7
ONH2,P0474AM,2,7
ONH2,P0604AM,1,7
ONH2,P0604AM,2,7
ONH2,PB80/PHZ51,1,7
ONH2,PB80/PHZ51,2,7
ONH2,PHB47/3IIH6,1,7
ONH2,PHB47/3IIH6,2,7
ONH2,PHB47/LH162,1,7
ONH2,PHB47/LH162,2,7
ONH2,PHB47/LH185,1,7
ONH2,PHB47/LH185,2,7
ONH2,PHB47/PHK05,1,7
ONH2,PHB47/PHK05,2,7
ONH2,PHB47/PHK56,1,7
ONH2,PHB47/PHK56,2,7
ONH2,PHB47/PHR25,1,7
ONH2,PHB47/PHR25,2,7
ONH2,PHB47/PHW03,1,7
ONH2,PHB47/PHW03,2,7
ONH2,PHB47/PHZ51,1,14
ONH2,PHB47/PHZ51,2,14
ONH2,PHG29/CG120,1,7
ONH2,PHG29/CG120,2,7
ONH2,PHG29/LH145,1,7
ONH2,PHG29/LH145,2,7
ONH2,PHG29/PHB47,1,7
ONH2,PHG29/PHB47,2,7
ONH2,PHG29/PHG47,1,7
ONH2,PHG29/PHG47,2,7
ONH2,PHG29/PHHV4,1,7
ONH2,PHG29/PHHV4,2,7
ONH2,PHG29/PHRE1,1,7
ONH2,PHG29/PHRE1,2,7
ONH2,PHG29/S8324,1,7
ONH2,PHG29/S8324,2,7
ONH2,PHG39/PHN82,1,7
ONH2,PHG39/PHN82,2,7
ONH2,PHG39/TX205,1,7
ONH2,PHG39/TX205,2,7
ONH2,PHG47/CG120,1,7
ONH2,PHG47/CG120,2,7
ONH2,PHG47/LH145,1,7
ONH2,PHG47/LH145,2,7
ONH2,PHG47/PHB47,1,7
ONH2,PHG47/PHB47,2,7
ONH2,PHG47/PHHV4,1,7
ONH2,PHG47/PHHV4,2,7
ONH2,PHG47/PHRE1,1,7
ONH2,PHG47/PHRE1,2,7
ONH2,PHG47/S8324,1,7
ONH2,PHG47/S8324,2,7
ONH2,PHG80/PHZ51,1,7
ONH2,PHG80/PHZ51,2,7
ONH2,PHHV4/3IIH6,1,7
ONH2,PHHV4/3IIH6,2,7
ONH2,PHHV4/LH162,1,7
ONH2,PHHV4/LH162,2,7
ONH2,PHHV4/LH185,1,7
ONH2,PHHV4/LH185,2,7
ONH2,PHHV4/PHK05,1,7
ONH2,PHHV4/PHK05,2,7
ONH2,PHHV4/PHK56,1,7
ONH2,PHHV4/PHK56,2,7
ONH2,PHHV4/PHR25,1,7
ONH2,PHHV4/PHR25,2,7
ONH2,PHHV4/PHW03,1,7
ONH2,PHHV4/PHW03,2,7
ONH2,PHHV4/PHZ51,1,7
ONH2,PHHV4/PHZ51,2,7
ONH2,PHJ40/LH82,1,7
ONH2,PHJ40/LH82,2,7
ONH2,PHJ89/CG120,1,7
ONH2,PHJ89/CG120,2,7
ONH2,PHJ89/LH145,1,7
ONH2,PHJ89/LH145,2,7
ONH2,PHJ89/PHHV4,1,7
ONH2,PHJ89/PHHV4,2,7
ONH2,PHJ89/PHRE1,1,7
ONH2,PHJ89/PHRE1,2,7
ONH2,PHJ89/S8324,1,7
ONH2,PHJ89/S8324,2,7
ONH2,PHK05/PHRE1,1,7
ONH2,PHK05/PHRE1,2,7
ONH2,PHK56/PHRE1,1,7
ONH2,PHK56/PHRE1,2,7
ONH2,PHN11_OH43_0001/PHB47,1,7
ONH2,PHN11_OH43_0001/PHB47,2,7
ONH2,PHN11_PHG47_0251/PHB47,1,7
ONH2,PHN11_PHG47_0251/PHB47,2,7
ONH2,PHN11_PHW65_0323/LH195,1,7
ONH2,PHN11_PHW65_0323/LH195,2,7
ONH2,PHN82/LH145,1,7
ONH2,PHN82/LH145,2,7
ONH2,PHN82/PHB47,1,7
ONH2,PHN82/PHB47,2,7
ONH2,PHN82/PHHV4,1,7
ONH2,PHN82/PHHV4,2,7
ONH2,PHN82/PHRE1,1,7
ONH2,PHN82/PHRE1,2,7
ONH2,PHN82/S8324,1,7
ONH2,PHN82/S8324,2,7
ONH2,PHP02/PHB47,1,7
ONH2,PHP02/PHB47,2,7
ONH2,PHRE1/LH162,1,7
ONH2,PHRE1/LH162,2,7
ONH2,PHRE1/PHR25,1,7
ONH2,PHRE1/PHR25,2,7
ONH2,PHW03/LH145,1,7
ONH2,PHW03/LH145,2,7
ONH2,PHW03/S8324,1,7
ONH2,PHW03/S8324,2,7
ONH2,PHW52/PHM49,1,7
ONH2,PHW52/PHM49,2,7
ONH2,PHW52/PHN37,1,7
ONH2,PHW52/PHN37,2,7
ONH2,PHW52/PHN82,1,7
ONH2,PHW52/PHN82,2,7
ONH2,PHW52/TX205,1,7
ONH2,PHW52/TX205,2,7
ONH2,PHZ51/LH145,1,7
ONH2,PHZ51/LH145,2,7
ONH2,PHZ51/PHRE1,1,7
ONH2,PHZ51/PHRE1,2,7
ONH2,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,7
ONH2,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,2,7
ONH2,S8324/3IIH6,1,7
ONH2,S8324/3IIH6,2,7
ONH2,S8324/LH162,1,7
ONH2,S8324/LH162,2,7
ONH2,S8324/PHK05,1,7
ONH2,S8324/PHK05,2,7
ONH2,S8324/PHK56,1,7
ONH2,S8324/PHK56,2,7
ONH2,S8324/PHR25,1,7
ONH2,S8324/PHR25,2,7
ONH2,S8324/PHZ51,1,7
ONH2,S8324/PHZ51,2,7
ONH2,S8326/CG120,1,7
ONH2,S8326/CG120,2,7
ONH2,S8326/LH145,1,7
ONH2,S8326/LH145,2,7
ONH2,S8326/PHB47,1,7
ONH2,S8326/PHB47,2,7
ONH2,S8326/PHHV4,1,7
ONH2,S8326/PHHV4,2,7
ONH2,S8326/PHRE1,1,7
ONH2,S8326/PHRE1,2,7
ONH2,S8326/S8324,1,7
ONH2,S8326/S8324,2,7
ONH2,TX714/PHZ51,1,7
ONH2,TX714/PHZ51,2,7
ONH2,TX714/TX777,1,7
ONH2,TX714/TX777,2,7
ONH2,VA35/LH195,1,7
ONH2,VA35/LH195,2,7
ONH2,W10001_0022/PHB47,1,7
ONH2,W10001_0022/PHB47,2,7
ONH2,W10004_0216/PHZ51,1,7
ONH2,W10004_0216/PHZ51,2,7
ONH2,W10005_0107/PHB47,1,7
ONH2,W10005_0107/PHB47,2,7
ONH2,W37A/PHB47,1,7
ONH2,W37A/PHB47,2,7
ONH2,WF9/H95,1,7
ONH2,WF9/H95,2,7
TXH1,2369/3IIH6,1,6
TXH1,2369/3IIH6,2,6
TXH1,2369/LH123HT,1,6
TXH1,2369/LH123HT,2,6
TXH1,2369/PHZ51,1,6
TXH1,2369/PHZ51,2,6
TXH1,B14A/H95,1,6
TXH1,B14A/H95,2,6
TXH1,B14A/MO17,1,6
TXH1,B14A/MO17,2,6
TXH1,B14A/OH43,1,6
TXH1,B14A/OH43,2,6
TXH1,B37/H95,1,6
TXH1,B37/H95,2,6
TXH1,B37/MO17,1,6
TXH1,B37/MO17,2,6
TXH1,B37/OH43,1,6
TXH1,B37/OH43,2,6
TXH1,B73/3IIH6,1,6
TXH1,B73/3IIH6,2,6
TXH1,B73/LH162,2,6
TXH1,B73/MO17,1,6
TXH1,B73/MO17,2,6
TXH1,B73/PHM49,1,6
TXH1,B73/PHM49,2,6
TXH1,B73/PHN82,1,6
TXH1,B73/PHN82,2,6
TXH1,B73/PHZ51,1,12
TXH1,B73/PHZ51,2,12
TXH1,B73/TX6252,1,6
TXH1,B73/TX6252,2,6
TXH1,B73/TX777,1,6
TXH1,B73/TX777,2,6
TXH1,B97/PHB47,1,6
TXH1,B97/PHB47,2,6
TXH1,BGEM-0001-N/LH195,1,6
TXH1,BGEM-0001-N/LH195,2,6
TXH1,BGEM-0005-N/LH195,1,6
TXH1,BGEM-0005-N/LH195,2,6
TXH1,BGEM-0039-N/LH195,1,6
TXH1,BGEM-0039-N/LH195,2,6
TXH1,BGEM-0040-N/LH195,1,6
TXH1,BGEM-0040-N/LH195,2,6
TXH1,BGEM-0046-N/LH195,1,6
TXH1,BGEM-0046-N/LH195,2,6
TXH1,BGEM-0063-N/LH195,1,6
TXH1,BGEM-0063-N/LH195,2,6
TXH1,BGEM-0066-N/LH195,1,6
TXH1,BGEM-0066-N/LH195,2,6
TXH1,BGEM-0089-N/LH195,1,6
TXH1,BGEM-0089-N/LH195,2,6
TXH1,BGEM-0102-N/LH195,1,6
TXH1,BGEM-0102-N/LH195,2,6
TXH1,BGEM-0107-N/LH195,2,6
TXH1,BGEM-0121-N/LH195,1,6
TXH1,BGEM-0121-N/LH195,2,6
TXH1,BGEM-0124-N/LH195,1,6
TXH1,BGEM-0124-N/LH195,2,6
TXH1,BGEM-0125-N/LH195,1,6
TXH1,BGEM-0125-N/LH195,2,6
TXH1,BGEM-0129-N/LH195,1,6
TXH1,BGEM-0129-N/LH195,2,6
TXH1,BGEM-0130-N/LH195,1,6
TXH1,BGEM-0130-N/LH195,2,6
TXH1,BGEM-0140-N/LH195,1,6
TXH1,BGEM-0140-N/LH195,2,6
TXH1,BGEM-0143-N/LH195,1,6
TXH1,BGEM-0143-N/LH195,2,6
TXH1,BGEM-0151-N/LH195,1,6
TXH1,BGEM-0151-N/LH195,2,6
TXH1,BGEM-0157-N/LH195,1,6
TXH1,BGEM-0157-N/LH195,2,6
TXH1,BGEM-0182-N/LH195,1,6
TXH1,BGEM-0182-N/LH195,2,6
TXH1,BGEM-0184-N/LH195,1,6
TXH1,BGEM-0184-N/LH195,2,6
TXH1,BGEM-0193-N/LH195,1,6
TXH1,BGEM-0193-N/LH195,2,6
TXH1,BGEM-0202-N/LH195,1,6
TXH1,BGEM-0202-N/LH195,2,6
TXH1,BGEM-0203-N/LH195,1,6
TXH1,BGEM-0203-N/LH195,2,6
TXH1,BGEM-0204-N/LH195,1,6
TXH1,BGEM-0204-N/LH195,2,6
TXH1,BGEM-0205-N/LH195,1,6
TXH1,BGEM-0205-N/LH195,2,6
TXH1,BGEM-0206-N/LH195,1,6
TXH1,BGEM-0206-N/LH195,2,6
TXH1,BGEM-0207-N/LH195,1,6
TXH1,BGEM-0207-N/LH195,2,6
TXH1,BGEM-0209-N/LH195,1,6
TXH1,BGEM-0209-N/LH195,2,6
TXH1,BGEM-0210-N/LH195,1,6
TXH1,BGEM-0210-N/LH195,2,6
TXH1,BGEM-0211-N/LH195,1,6
TXH1,BGEM-0211-N/LH195,2,6
TXH1,BGEM-0215-N/LH195,1,6
TXH1,BGEM-0215-N/LH195,2,6
TXH1,BGEM-0227-N/LH195,1,6
TXH1,BGEM-0227-N/LH195,2,6
TXH1,BGEM-0228-N/LH195,1,6
TXH1,BGEM-0228-N/LH195,2,6
TXH1,BGEM-0235-N/LH195,1,6
TXH1,BGEM-0235-N/LH195,2,6
TXH1,BGEM-0239-N/LH195,1,6
TXH1,BGEM-0239-N/LH195,2,6
TXH1,BGEM-0240-N/LH195,1,6
TXH1,BGEM-0240-N/LH195,2,6
TXH1,BGEM-0246-N/LH195,1,6
TXH1,BGEM-0246-N/LH195,2,6
TXH1,BGEM-0248-N/LH195,1,6
TXH1,BGEM-0253-N/LH195,1,6
TXH1,BGEM-0253-N/LH195,2,6
TXH1,BGEM-0256-N/LH195,1,6
TXH1,BGEM-0256-N/LH195,2,6
TXH1,BGEM-0259-N/LH195,1,6
TXH1,BGEM-0259-N/LH195,2,6
TXH1,CML269/LH195,1,6
TXH1,CML269/LH195,2,6
TXH1,CML442*CML343/LH195,1,6
TXH1,CML442*CML343/LH195,2,6
TXH1,CML450*TX110/LH195,1,6
TXH1,CML450*TX110/LH195,2,6
TXH1,DEKALB 64-69,1,30
TXH1,DEKALB 64-69,2,30
TXH1,F42/H95,1,6
TXH1,F42/H95,2,6
TXH1,F42/MO17,1,6
TXH1,F42/MO17,2,6
TXH1,F42/OH43,1,6
TXH1,F42/OH43,2,6
